antibiotic,CDS
meropenem,NZ_CAADOD010000050.1_3
meropenem,NZ_CAADOD010000765.1_1
meropenem,NZ_CAADOG010000954.1_3
meropenem,NZ_CAADOK010000436.1_18
meropenem,NZ_CAADOK010000882.1_2
meropenem,NZ_CAADOK010001083.1_1
meropenem,NZ_CAADOS010000108.1_9
meropenem,NZ_CAADOS010000749.1_3
meropenem,NZ_CAADOX010000105.1_3
meropenem,NZ_CAADOX010000112.1_2
meropenem,NZ_CAADPA010000938.1_1
meropenem,NZ_CAADPB010000194.1_2
meropenem,NZ_CAADPF010000182.1_1
meropenem,NZ_CAADPF010000700.1_1
meropenem,NZ_CAADPF010001056.1_1
meropenem,NZ_CAADPF010001423.1_2
meropenem,NZ_CAADPG010000332.1_10
meropenem,NZ_CAADPG010000856.1_1
meropenem,NZ_CAADPI010000703.1_10
meropenem,NZ_CAADPK010000222.1_2
meropenem,NZ_CAADPK010000302.1_2
meropenem,NZ_CAADPK010000566.1_6
meropenem,NZ_CAADPK010000869.1_1
meropenem,NZ_CAADPK010000995.1_3
meropenem,NZ_CAADPK010001021.1_1
meropenem,NZ_CAADPK010001229.1_1
meropenem,NZ_CAADPK010001378.1_1
meropenem,NZ_CAADPK010001508.1_2
meropenem,NZ_CAADPM010000052.1_10
meropenem,NZ_CAADPM010000129.1_1
meropenem,NZ_CAADPM010000367.1_10
meropenem,NZ_CAADPN010000142.1_4
meropenem,NZ_CAADPN010000234.1_5
meropenem,NZ_CAADPN010000626.1_2
meropenem,NZ_CAADPN010001572.1_1
meropenem,NZ_CAADPP010000503.1_8
meropenem,NZ_CAADPQ010000296.1_7
meropenem,NZ_CAADPQ010000821.1_4
meropenem,NZ_CAADPR010000300.1_1
meropenem,NZ_CAADPR010000337.1_10
meropenem,NZ_CAADPS010000229.1_31
meropenem,NZ_CAADPS010000439.1_1
meropenem,NZ_CAADPS010000781.1_1
meropenem,NZ_CAADPS010000863.1_3
meropenem,NZ_CAADPS010001077.1_1
meropenem,NZ_CAADPV010000240.1_3
meropenem,NZ_CAADQB010000045.1_3
meropenem,NZ_CAADQB010000545.1_2
meropenem,NZ_CAADQB010000990.1_3
meropenem,NZ_CAADQB010001413.1_2
meropenem,NZ_CAADQB010001491.1_3
meropenem,NZ_CAADQC010000264.1_6
meropenem,NZ_CAADQD010000012.1_18
meropenem,NZ_CAADQD010000300.1_5
meropenem,NZ_CAADQD010001191.1_2
meropenem,NZ_CAADQG010001021.1_9
meropenem,NZ_CAADQG010001070.1_4
meropenem,NZ_CAADQG010001412.1_6
meropenem,NZ_CAADQH010000009.1_1
meropenem,NZ_CAADQH010000605.1_4
meropenem,NZ_CAADQH010000615.1_2
meropenem,NZ_CAADQH010001471.1_1
meropenem,NZ_CAADQI010000491.1_11
meropenem,NZ_CAADQJ010000211.1_14
meropenem,NZ_CAADQJ010000848.1_3
meropenem,NZ_CAADQL010000183.1_1
meropenem,NZ_CAADQL010000317.1_6
meropenem,NZ_CAADQM010000098.1_10
meropenem,NZ_CAADQM010001211.1_1
meropenem,NZ_CAADQN010000035.1_10
meropenem,NZ_CAADQN010000035.1_11
meropenem,NZ_CAADQN010000035.1_12
meropenem,NZ_CAADQN010000367.1_2
meropenem,NZ_CAADQN010000414.1_18
meropenem,NZ_CAADQN010000536.1_1
meropenem,NZ_CAADQN010000664.1_6
meropenem,NZ_CAADQN010000959.1_11
meropenem,NZ_CAADQN010001232.1_2
meropenem,NZ_CAADQN010001719.1_2
meropenem,NZ_CAADQQ010000380.1_2
meropenem,NZ_CAADQV010000127.1_2
meropenem,NZ_CAADQV010000254.1_1
meropenem,NZ_CAADQV010000254.1_3
meropenem,NZ_CAADQV010000380.1_8
meropenem,NZ_CAADQV010000636.1_2
meropenem,NZ_CAADQV010000808.1_1
meropenem,NZ_CAADQV010000981.1_2
meropenem,NZ_CAADQW010000301.1_7
meropenem,NZ_CAADQW010000585.1_11
meropenem,NZ_CAADQX010000031.1_1
meropenem,NZ_CAADQX010000622.1_12
meropenem,NZ_CAADQX010001050.1_3
meropenem,NZ_CAADQY010000141.1_16
meropenem,NZ_CAADQY010000225.1_15
meropenem,NZ_CAADQY010000397.1_4
meropenem,NZ_CAAKMM010000002.1_35
meropenem,NZ_CAAKMQ010000099.1_65
meropenem,NZ_CAAKMS010000127.1_330
meropenem,NZ_CAAKMT010000133.1_131
meropenem,NZ_CAAKMT010000147.1_41
meropenem,NZ_CAAKMU010000057.1_1
meropenem,NZ_CABEEH010000051.1_4
meropenem,NZ_CABEEV010000008.1_4821
meropenem,NZ_CABIOP010000069.1_3
meropenem,NZ_CABIOP010000094.1_2
meropenem,NZ_CABIOQ010000016.1_37
meropenem,NZ_CABIOQ010000053.1_15
meropenem,NZ_CABIOR010000028.1_1
meropenem,NZ_CABIOR010000093.1_2
meropenem,NZ_CABIPB010000014.1_123
meropenem,NZ_CABIPB010000029.1_3
meropenem,NZ_CABIPB010000091.1_1
meropenem,NZ_CABIPC010000018.1_111
meropenem,NZ_CABIPE010000008.1_214
meropenem,NZ_CABITO010000002.1_128
meropenem,NZ_CABITO010000002.1_54
meropenem,NZ_CABITO010000002.1_71
meropenem,NZ_CABITO010000002.1_93
meropenem,NZ_CABITO010000002.1_98
meropenem,NZ_CABITO010000035.1_33
meropenem,NZ_CABITO010000045.1_13
meropenem,NZ_CABITO010000048.1_1
meropenem,NZ_CABITO010000063.1_3
meropenem,NZ_CACPEM010000020.1_1
meropenem,NZ_CACPEO010000008.1_137
meropenem,NZ_CACPEO010000016.1_3
meropenem,NZ_CACPEO010000036.1_5
meropenem,NZ_CACPEQ010000001.1_858
meropenem,NZ_CACPEQ010000004.1_403
meropenem,NZ_CACPEQ010000005.1_33
meropenem,NZ_CACPEQ010000009.1_5
meropenem,NZ_CACPEQ010000010.1_85
meropenem,NZ_CACPEU010000013.1_50
meropenem,NZ_CADCYH010000022.1_13
meropenem,NZ_CAHPRD010000512.1_3
meropenem,NZ_CAHPRM010000006.1_117
meropenem,NZ_CAHPRM010000006.1_135
meropenem,NZ_CAHPRM010000013.1_141
meropenem,NZ_CAHPRM010000036.1_1
meropenem,NZ_CAHPRM010000063.1_12
meropenem,NZ_CAHPRM010000079.1_2
meropenem,NZ_CAIITU010000002.1_1406
meropenem,NZ_CAIITU010000003.1_573
meropenem,NZ_CAIITU010000003.1_583
meropenem,NZ_CAIITU010000003.1_608
meropenem,NZ_CAJHIY010000052.1_1
meropenem,NZ_CAKNDP010000004.1_286
meropenem,NZ_CAKNDP010000008.1_254
meropenem,NZ_CAKNDP010000008.1_386
meropenem,NZ_CAKNDP010000008.1_427
meropenem,NZ_CANDNV010000001.1_4983
meropenem,NZ_CANDNV010000002.1_102
meropenem,NZ_CATOVT010000002.1_505
meropenem,NZ_CATOVU010000010.1_109
meropenem,NZ_CATOWM010000001.1_556
meropenem,NZ_CATOWM010000003.1_236
meropenem,NZ_CATOWM010000003.1_238
meropenem,NZ_CATOWM010000003.1_245
meropenem,NZ_CATOWM010000003.1_248
meropenem,NZ_CATOWM010000006.1_41
meropenem,NZ_CATOWM010000035.1_1
meropenem,NZ_CATOWS010000090.1_1
meropenem,NZ_CATOWT010000005.1_76
meropenem,NZ_CATOWT010000006.1_1
meropenem,NZ_CATOWT010000007.1_101
meropenem,NZ_CATOWT010000007.1_35
meropenem,NZ_CATOWT010000007.1_60
meropenem,NZ_CATOWT010000007.1_82
meropenem,NZ_CATOWT010000031.1_3
meropenem,NZ_CATOWU010000046.1_10
meropenem,NZ_CATOWU010000056.1_7
meropenem,NZ_CATOWZ010000001.1_776
meropenem,NZ_CATOWZ010000002.1_164
meropenem,NZ_CATOXV010000005.1_293
meropenem,NZ_CATOYA010000005.1_311
meropenem,NZ_CATOYD010000005.1_72
meropenem,NZ_CATOYP010000022.1_117
meropenem,NZ_CATOYP010000024.1_3
meropenem,NZ_CATOYP010000036.1_60
meropenem,NZ_CATOYP010000059.1_14
meropenem,NZ_CATOYP010000076.1_20
meropenem,NZ_CATOYP010000254.1_1
meropenem,NZ_CBTQ010000031.1_82
meropenem,NZ_CBTQ010000031.1_83
meropenem,NZ_CBTQ010000031.1_84
meropenem,NZ_CBTQ010000031.1_85
meropenem,NZ_CBTQ010000031.1_86
meropenem,NZ_CBTQ010000031.1_87
meropenem,NZ_CBTQ010000031.1_89
meropenem,NZ_CBTQ010000031.1_93
meropenem,NZ_CBTQ010000036.1_177
meropenem,NZ_CBTQ010000036.1_179
meropenem,NZ_CBTQ010000048.1_20
meropenem,NZ_CBTQ010000048.1_21
meropenem,NZ_CBTQ010000048.1_22
meropenem,NZ_CBTQ010000048.1_23
meropenem,NZ_CBTQ010000048.1_24
meropenem,NZ_CBTQ010000048.1_25
meropenem,NZ_CBTQ010000048.1_27
meropenem,NZ_CBTQ010000048.1_30
meropenem,NZ_CBTQ010000048.1_33
meropenem,NZ_CBTQ010000048.1_34
meropenem,NZ_CBTQ010000048.1_37
meropenem,NZ_CBTQ010000048.1_5
meropenem,NZ_CBTQ010000055.1_62
meropenem,NZ_CBTQ010000115.1_58
meropenem,NZ_CBTQ010000116.1_46
meropenem,NZ_CBTQ010000116.1_57
meropenem,NZ_CBTQ010000116.1_62
meropenem,NZ_CBTQ010000116.1_77
meropenem,NZ_CBTQ010000119.1_174
meropenem,NZ_CBTQ010000119.1_175
meropenem,NZ_CBTQ010000119.1_180
meropenem,NZ_CBTQ010000119.1_181
meropenem,NZ_CBTQ010000119.1_184
meropenem,NZ_CBTQ010000119.1_197
meropenem,NZ_CBTQ010000119.1_198
meropenem,NZ_CBTQ010000119.1_199
meropenem,NZ_CBTQ010000119.1_201
meropenem,NZ_CBTQ010000119.1_204
meropenem,NZ_CBTQ010000119.1_212
meropenem,NZ_CBTQ010000121.1_300
meropenem,NZ_CBTQ010000121.1_301
meropenem,NZ_CBTQ010000121.1_302
meropenem,NZ_CBTQ010000121.1_312
meropenem,NZ_CBTQ010000121.1_316
meropenem,NZ_CBTQ010000121.1_329
meropenem,NZ_CBTQ010000132.1_45
meropenem,NZ_CBTQ010000132.1_60
meropenem,NZ_CBTR010000004.1_22
meropenem,NZ_CBTR010000009.1_492
meropenem,NZ_CBTR010000011.1_416
meropenem,NZ_CBTR010000012.1_46
meropenem,NZ_CBXZ010000019.1_386
meropenem,NZ_CBXZ010000020.1_157
meropenem,NZ_CBXZ010000020.1_187
meropenem,NZ_CBXZ010000059.1_62
meropenem,NZ_CBXZ010000059.1_79
meropenem,NZ_CBYA010000021.1_19
meropenem,NZ_CBYA010000026.1_3
meropenem,NZ_CBYA010000047.1_10
meropenem,NZ_CBYA010000047.1_9
meropenem,NZ_CBYA010000089.1_55
meropenem,NZ_CBYA010000089.1_97
meropenem,NZ_CBYA010000144.1_12
meropenem,NZ_CBYA010000164.1_117
meropenem,NZ_CBYA010000164.1_126
meropenem,NZ_CBYA010000164.1_127
meropenem,NZ_CBYA010000164.1_131
meropenem,NZ_CBYA010000164.1_148
meropenem,NZ_CBYA010000171.1_3
meropenem,NZ_CBYA010000196.1_16
meropenem,NZ_CDAZ01000008.1_148
meropenem,NZ_CDAZ01000027.1_145
meropenem,NZ_CDAZ01000031.1_107
meropenem,NZ_CDAZ01000031.1_38
meropenem,NZ_CGFY01000005.1_240
meropenem,NZ_CGFY01000076.1_80
meropenem,NZ_CH482384.1_2077
meropenem,NZ_CH482384.1_2083
meropenem,NZ_CH482384.1_2084
meropenem,NZ_CH482384.1_2091
meropenem,NZ_CH482384.1_2108
meropenem,NZ_CH482384.1_2116
meropenem,NZ_CH482384.1_2128
meropenem,NZ_CH482384.1_2150
meropenem,NZ_CH482384.1_2151
meropenem,NZ_CH482384.1_2152
meropenem,NZ_CH482384.1_2161
meropenem,NZ_CH482384.1_2167
meropenem,NZ_CH482384.1_2170
meropenem,NZ_CH482384.1_2182
meropenem,NZ_CH482384.1_812
meropenem,NZ_CM001020.1_1012
meropenem,NZ_CM001020.1_1056
meropenem,NZ_CM001020.1_1059
meropenem,NZ_CM001020.1_2022
meropenem,NZ_CM001020.1_234
meropenem,NZ_CM001020.1_236
meropenem,NZ_CM001020.1_238
meropenem,NZ_CM001020.1_241
meropenem,NZ_CM001020.1_2453
meropenem,NZ_CM001020.1_2454
meropenem,NZ_CM001020.1_248
meropenem,NZ_CM001020.1_2626
meropenem,NZ_CM001020.1_3163
meropenem,NZ_CM001020.1_4078
meropenem,NZ_CM001020.1_4101
meropenem,NZ_CM001020.1_5785
meropenem,NZ_CM001020.1_6203
meropenem,NZ_CP007224.1_2544
meropenem,NZ_CP007399.1_691
meropenem,NZ_CP008739.1_1532
meropenem,NZ_CP008739.1_3475
meropenem,NZ_CP008856.2_4795
meropenem,NZ_CP008856.2_4796
meropenem,NZ_CP008856.2_4797
meropenem,NZ_CP008856.2_4838
meropenem,NZ_CP008857.1_133
meropenem,NZ_CP008857.1_136
meropenem,NZ_CP008857.1_139
meropenem,NZ_CP008857.1_145
meropenem,NZ_CP008857.1_146
meropenem,NZ_CP008857.1_147
meropenem,NZ_CP008857.1_148
meropenem,NZ_CP008857.1_149
meropenem,NZ_CP008857.1_162
meropenem,NZ_CP008857.1_2204
meropenem,NZ_CP008857.1_3008
meropenem,NZ_CP008857.1_3592
meropenem,NZ_CP008857.1_3594
meropenem,NZ_CP008857.1_3595
meropenem,NZ_CP008857.1_3598
meropenem,NZ_CP008857.1_3600
meropenem,NZ_CP008857.1_3603
meropenem,NZ_CP008857.1_3605
meropenem,NZ_CP008857.1_3607
meropenem,NZ_CP008857.1_3609
meropenem,NZ_CP008857.1_3610
meropenem,NZ_CP008857.1_3612
meropenem,NZ_CP008857.1_3614
meropenem,NZ_CP008857.1_3615
meropenem,NZ_CP008857.1_8
meropenem,NZ_CP008858.2_4287
meropenem,NZ_CP008859.2_2480
meropenem,NZ_CP008859.2_265
meropenem,NZ_CP008859.2_271
meropenem,NZ_CP008862.2_4044
meropenem,NZ_CP008863.1_210
meropenem,NZ_CP008865.2_6123
meropenem,NZ_CP008866.2_2943
meropenem,NZ_CP008867.1_4891
meropenem,NZ_CP008868.1_3857
meropenem,NZ_CP008870.2_1357
meropenem,NZ_CP008870.2_4450
meropenem,NZ_CP008871.2_4758
meropenem,NZ_CP008871.2_4806
meropenem,NZ_CP008872.2_4787
meropenem,NZ_CP011317.1_3863
meropenem,NZ_CP011317.1_47
meropenem,NZ_CP012066.1_4067
meropenem,NZ_CP012066.1_4071
meropenem,NZ_CP012066.1_4744
meropenem,NZ_CP012581.1_4074
meropenem,NZ_CP012901.1_1468
meropenem,NZ_CP012901.1_3380
meropenem,NZ_CP012901.1_3752
meropenem,NZ_CP013245.1_4204
meropenem,NZ_CP013696.1_1381
meropenem,NZ_CP013696.1_2829
meropenem,NZ_CP013696.1_3757
meropenem,NZ_CP013696.1_4598
meropenem,NZ_CP013989.1_1490
meropenem,NZ_CP013989.1_1491
meropenem,NZ_CP013989.1_1492
meropenem,NZ_CP013993.1_1372
meropenem,NZ_CP013993.1_2592
meropenem,NZ_CP013993.1_2593
meropenem,NZ_CP013993.1_5134
meropenem,NZ_CP014866.1_52
meropenem,NZ_CP014948.1_4105
meropenem,NZ_CP014948.1_4109
meropenem,NZ_CP015003.1_1300
meropenem,NZ_CP015003.1_2766
meropenem,NZ_CP015003.1_4650
meropenem,NZ_CP015117.1_1714
meropenem,NZ_CP015377.1_3479
meropenem,NZ_CP015377.1_4323
meropenem,NZ_CP015377.1_4642
meropenem,NZ_CP015377.1_4693
meropenem,NZ_CP015377.1_6152
meropenem,NZ_CP015647.1_36
meropenem,NZ_CP015647.1_4833
meropenem,NZ_CP015650.1_1130
meropenem,NZ_CP016214.1_4091
meropenem,NZ_CP016214.1_5328
meropenem,NZ_CP016215.1_105
meropenem,NZ_CP016215.1_139
meropenem,NZ_CP016215.1_238
meropenem,NZ_CP016215.1_239
meropenem,NZ_CP016215.1_250
meropenem,NZ_CP016215.1_31
meropenem,NZ_CP016215.1_311
meropenem,NZ_CP016215.1_337
meropenem,NZ_CP016215.1_34
meropenem,NZ_CP016215.1_340
meropenem,NZ_CP016215.1_36
meropenem,NZ_CP016215.1_37
meropenem,NZ_CP016215.1_372
meropenem,NZ_CP016215.1_38
meropenem,NZ_CP016215.1_39
meropenem,NZ_CP016215.1_390
meropenem,NZ_CP016215.1_41
meropenem,NZ_CP016215.1_43
meropenem,NZ_CP016215.1_434
meropenem,NZ_CP016215.1_47
meropenem,NZ_CP016215.1_49
meropenem,NZ_CP016215.1_6
meropenem,NZ_CP016215.1_84
meropenem,NZ_CP016215.1_92
meropenem,NZ_CP017099.1_1506
meropenem,NZ_CP017099.1_1513
meropenem,NZ_CP017293.1_4375
meropenem,NZ_CP017293.1_5890
meropenem,NZ_CP017306.1_2470
meropenem,NZ_CP017306.1_4855
meropenem,NZ_CP017353.1_5936
meropenem,NZ_CP017353.1_6389
meropenem,NZ_CP017969.1_3059
meropenem,NZ_CP019338.1_1774
meropenem,NZ_CP020603.1_3341
meropenem,NZ_CP020603.1_815
meropenem,NZ_CP021380.2_2786
meropenem,NZ_CP021380.2_4110
meropenem,NZ_CP021380.2_6314
meropenem,NZ_CP021774.1_3468
meropenem,NZ_CP021774.1_3487
meropenem,NZ_CP021775.1_2044
meropenem,NZ_CP021775.1_2522
meropenem,NZ_CP021775.1_2525
meropenem,NZ_CP021775.1_3416
meropenem,NZ_CP021775.1_3417
meropenem,NZ_CP021775.1_3443
meropenem,NZ_CP021775.1_3767
meropenem,NZ_CP022000.1_6211
meropenem,NZ_CP022001.1_3673
meropenem,NZ_CP022001.1_3997
meropenem,NZ_CP022001.1_6312
meropenem,NZ_CP022001.1_9
meropenem,NZ_CP022002.1_1431
meropenem,NZ_CP022002.1_4374
meropenem,NZ_CP022525.1_4797
meropenem,NZ_CP022526.1_3144
meropenem,NZ_CP022526.1_426
meropenem,NZ_CP023255.1_781
meropenem,NZ_CP024024.1_1752
meropenem,NZ_CP025051.1_1175
meropenem,NZ_CP025051.1_2343
meropenem,NZ_CP025051.1_3172
meropenem,NZ_CP027165.1_259
meropenem,NZ_CP027166.1_1906
meropenem,NZ_CP027166.1_6325
meropenem,NZ_CP027171.1_5908
meropenem,NZ_CP027172.1_2109
meropenem,NZ_CP027172.1_3687
meropenem,NZ_CP027538.1_105
meropenem,NZ_CP027538.1_4504
meropenem,NZ_CP028330.1_269
meropenem,NZ_CP028331.1_2205
meropenem,NZ_CP028331.1_2542
meropenem,NZ_CP028331.1_2654
meropenem,NZ_CP028331.1_2861
meropenem,NZ_CP028331.1_2900
meropenem,NZ_CP028331.1_2924
meropenem,NZ_CP028331.1_945
meropenem,NZ_CP028332.1_1986
meropenem,NZ_CP028332.1_4760
meropenem,NZ_CP028368.1_2137
meropenem,NZ_CP028368.1_4343
meropenem,NZ_CP028368.1_4729
meropenem,NZ_CP028368.1_4732
meropenem,NZ_CP028368.1_673
meropenem,NZ_CP028917.1_4453
meropenem,NZ_CP028917.1_4460
meropenem,NZ_CP028917.1_4464
meropenem,NZ_CP028917.1_4488
meropenem,NZ_CP028917.1_4494
meropenem,NZ_CP029088.1_6103
meropenem,NZ_CP029088.1_6105
meropenem,NZ_CP029096.1_406
meropenem,NZ_CP029096.1_95
meropenem,NZ_CP029147.1_3
meropenem,NZ_CP029147.1_3607
meropenem,NZ_CP029148.1_6697
meropenem,NZ_CP029605.1_271
meropenem,NZ_CP029660.1_2140
meropenem,NZ_CP029660.1_5501
meropenem,NZ_CP029660.1_5907
meropenem,NZ_CP029713.1_1661
meropenem,NZ_CP029713.1_1710
meropenem,NZ_CP029713.1_2386
meropenem,NZ_CP029713.1_2413
meropenem,NZ_CP029713.1_2418
meropenem,NZ_CP029713.1_2426
meropenem,NZ_CP029713.1_2966
meropenem,NZ_CP029713.1_2990
meropenem,NZ_CP029713.1_3639
meropenem,NZ_CP029713.1_4725
meropenem,NZ_CP029714.1_22
meropenem,NZ_CP029714.1_31
meropenem,NZ_CP030075.1_831
meropenem,NZ_CP030327.1_3126
meropenem,NZ_CP030328.1_3390
meropenem,NZ_CP030351.1_1279
meropenem,NZ_CP030910.1_3164
meropenem,NZ_CP030910.1_3165
meropenem,NZ_CP030910.1_3846
meropenem,NZ_CP030910.1_3866
meropenem,NZ_CP030910.1_3868
meropenem,NZ_CP030912.1_2719
meropenem,NZ_CP030913.1_4696
meropenem,NZ_CP031660.1_3148
meropenem,NZ_CP031677.1_1416
meropenem,NZ_CP031677.1_1432
meropenem,NZ_CP031677.1_1441
meropenem,NZ_CP031876.1_4383
meropenem,NZ_CP031878.1_3821
meropenem,NZ_CP031879.1_189
meropenem,NZ_CP031879.1_2098
meropenem,NZ_CP031879.1_3889
meropenem,NZ_CP032257.1_1479
meropenem,NZ_CP032552.1_2158
meropenem,NZ_CP032552.1_4650
meropenem,NZ_CP032552.1_4664
meropenem,NZ_CP032552.1_4676
meropenem,NZ_CP032552.1_4679
meropenem,NZ_CP032569.1_1347
meropenem,NZ_CP032569.1_2499
meropenem,NZ_CP032569.1_5762
meropenem,NZ_CP032761.1_3482
meropenem,NZ_CP033439.1_3731
meropenem,NZ_CP033685.1_2269
meropenem,NZ_CP033771.1_183
meropenem,NZ_CP033843.1_3423
meropenem,NZ_CP034354.1_2064
meropenem,NZ_CP034354.1_2065
meropenem,NZ_CP034354.1_2071
meropenem,NZ_CP034354.1_2073
meropenem,NZ_CP034354.1_2076
meropenem,NZ_CP034354.1_2078
meropenem,NZ_CP034369.1_1585
meropenem,NZ_CP034369.1_1612
meropenem,NZ_CP034369.1_1650
meropenem,NZ_CP034369.1_5302
meropenem,NZ_CP034369.1_640
meropenem,NZ_CP034409.1_1538
meropenem,NZ_CP034409.1_1777
meropenem,NZ_CP034409.1_4477
meropenem,NZ_CP034409.1_7
meropenem,NZ_CP034409.1_763
meropenem,NZ_CP034430.1_2415
meropenem,NZ_CP034436.1_1840
meropenem,NZ_CP034436.1_2697
meropenem,NZ_CP034436.1_2856
meropenem,NZ_CP034436.1_3047
meropenem,NZ_CP034436.1_3413
meropenem,NZ_CP034436.1_6127
meropenem,NZ_CP035739.1_1119
meropenem,NZ_CP035739.1_4408
meropenem,NZ_CP040126.1_349
meropenem,NZ_CP040126.1_366
meropenem,NZ_CP041771.1_1203
meropenem,NZ_CP041771.1_3860
meropenem,NZ_CP041771.1_5051
meropenem,NZ_CP041773.1_1632
meropenem,NZ_CP041785.1_1731
meropenem,NZ_CP041785.1_302
meropenem,NZ_CP041785.1_3976
meropenem,NZ_CP041785.1_4778
meropenem,NZ_CP041785.1_82
meropenem,NZ_CP041786.1_2080
meropenem,NZ_CP041787.1_1100
meropenem,NZ_CP041787.1_1198
meropenem,NZ_CP041787.1_1216
meropenem,NZ_CP041787.1_1358
meropenem,NZ_CP041787.1_4132
meropenem,NZ_CP041787.1_4733
meropenem,NZ_CP041787.1_906
meropenem,NZ_CP042269.1_1312
meropenem,NZ_CP044006.1_2263
meropenem,NZ_CP044533.1_1042
meropenem,NZ_CP045002.1_2246
meropenem,NZ_CP045002.1_2247
meropenem,NZ_CP045002.1_2250
meropenem,NZ_CP045002.1_4570
meropenem,NZ_CP045002.1_4578
meropenem,NZ_CP045003.1_433
meropenem,NZ_CP045003.1_44
meropenem,NZ_CP045003.1_45
meropenem,NZ_CP045003.1_460
meropenem,NZ_CP045003.1_84
meropenem,NZ_CP045552.2_3038
meropenem,NZ_CP045552.2_4307
meropenem,NZ_CP045916.1_6163
meropenem,NZ_CP045916.1_6166
meropenem,NZ_CP045917.1_209
meropenem,NZ_CP045917.1_221
meropenem,NZ_CP045917.1_259
meropenem,NZ_CP045917.1_261
meropenem,NZ_CP045917.1_263
meropenem,NZ_CP045917.1_265
meropenem,NZ_CP045917.1_455
meropenem,NZ_CP045917.1_482
meropenem,NZ_CP046403.1_3817
meropenem,NZ_CP046404.1_2260
meropenem,NZ_CP046404.1_2263
meropenem,NZ_CP046404.1_5721
meropenem,NZ_CP046406.2_1182
meropenem,NZ_CP046406.2_1213
meropenem,NZ_CP046406.2_1215
meropenem,NZ_CP046406.2_2408
meropenem,NZ_CP046406.2_4354
meropenem,NZ_CP046406.2_5042
meropenem,NZ_CP046406.2_5055
meropenem,NZ_CP046406.2_5057
meropenem,NZ_CP046406.2_5059
meropenem,NZ_CP046406.2_5064
meropenem,NZ_CP046406.2_5071
meropenem,NZ_CP046406.2_5072
meropenem,NZ_CP046406.2_5082
meropenem,NZ_CP046602.1_4920
meropenem,NZ_CP046602.1_635
meropenem,NZ_CP047697.1_3876
meropenem,NZ_CP049161.1_2580
meropenem,NZ_CP049161.1_2785
meropenem,NZ_CP050328.1_3073
meropenem,NZ_CP050328.1_4342
meropenem,NZ_CP050330.1_2685
meropenem,NZ_CP050332.1_2008
meropenem,NZ_CP050335.1_1037
meropenem,NZ_CP050335.1_1074
meropenem,NZ_CP050335.1_5071
meropenem,NZ_CP051766.1_1312
meropenem,NZ_CP051766.1_3744
meropenem,NZ_CP051766.1_3761
meropenem,NZ_CP051766.1_3775
meropenem,NZ_CP052759.1_2314
meropenem,NZ_CP053119.1_659
meropenem,NZ_CP053390.1_1630
meropenem,NZ_CP053390.1_5427
meropenem,NZ_CP053390.1_5428
meropenem,NZ_CP053390.1_5523
meropenem,NZ_CP053687.1_2848
meropenem,NZ_CP053706.1_1181
meropenem,NZ_CP053706.1_6169
meropenem,NZ_CP053706.1_6959
meropenem,NZ_CP053922.1_3236
meropenem,NZ_CP054472.1_1218
meropenem,NZ_CP054473.1_719
meropenem,NZ_CP054473.1_720
meropenem,NZ_CP054581.1_1176
meropenem,NZ_CP054581.1_2847
meropenem,NZ_CP054591.1_2909
meropenem,NZ_CP054623.1_1018
meropenem,NZ_CP054623.1_4351
meropenem,NZ_CP054623.1_4960
meropenem,NZ_CP054788.1_4980
meropenem,NZ_CP054843.1_2874
meropenem,NZ_CP054844.1_6468
meropenem,NZ_CP054844.1_6473
meropenem,NZ_CP054845.1_512
meropenem,NZ_CP054845.1_5288
meropenem,NZ_CP054845.1_898
meropenem,NZ_CP056089.1_5674
meropenem,NZ_CP056093.1_2931
meropenem,NZ_CP056093.1_5516
meropenem,NZ_CP056096.1_282
meropenem,NZ_CP056096.1_349
meropenem,NZ_CP056096.1_403
meropenem,NZ_CP056096.1_405
meropenem,NZ_CP056100.1_4476
meropenem,NZ_CP056774.1_2143
meropenem,NZ_CP058257.1_2984
meropenem,NZ_CP059995.1_4930
meropenem,NZ_CP059995.1_5226
meropenem,NZ_CP060243.1_1109
meropenem,NZ_CP060703.1_3561
meropenem,NZ_CP060703.1_605
meropenem,NZ_CP061034.1_2561
meropenem,NZ_CP061034.1_5081
meropenem,NZ_CP061376.1_1488
meropenem,NZ_CP061376.1_4128
meropenem,NZ_CP061376.1_4130
meropenem,NZ_CP061377.1_100
meropenem,NZ_CP061377.1_111
meropenem,NZ_CP061377.1_123
meropenem,NZ_CP061377.1_124
meropenem,NZ_CP061377.1_151
meropenem,NZ_CP061377.1_157
meropenem,NZ_CP061377.1_27
meropenem,NZ_CP061377.1_29
meropenem,NZ_CP061377.1_30
meropenem,NZ_CP061377.1_32
meropenem,NZ_CP061377.1_38
meropenem,NZ_CP061377.1_39
meropenem,NZ_CP061377.1_40
meropenem,NZ_CP061377.1_44
meropenem,NZ_CP061377.1_50
meropenem,NZ_CP061377.1_51
meropenem,NZ_CP061377.1_52
meropenem,NZ_CP061377.1_59
meropenem,NZ_CP061377.1_61
meropenem,NZ_CP061377.1_64
meropenem,NZ_CP061377.1_67
meropenem,NZ_CP061377.1_70
meropenem,NZ_CP061377.1_71
meropenem,NZ_CP061377.1_78
meropenem,NZ_CP061377.1_79
meropenem,NZ_CP061377.1_90
meropenem,NZ_CP061377.1_97
meropenem,NZ_CP061699.1_1974
